title,author,category,pub_date,link,description
326 شهيدًا جراء تجدد القصف الإسرائيلي على غزة,N/A,N/A,"Tue, 18 Mar 2025 14:45:00 +0300",https://www.alyaum.com/articles/6584577/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/326-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%AA%D8%AC%D8%AF%D8%AF-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9,N/A
الخارجية الفلسطينية تُطالب المجتمع الدولي بوقف فوري للعدوان على غزة,N/A,N/A,"Tue, 18 Mar 2025 12:48:00 +0300",https://www.alyaum.com/articles/6584567/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9-%D8%AA%D8%B7%D8%A7%D9%84%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D8%A8%D9%88%D9%82%D9%81-%D9%81%D9%88%D8%B1%D9%8A-%D9%84%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9,N/A
استشهاد 86 فلسطينيًا في سلسلة غارات جوية إسرائيلية على قطاع غزة,N/A,N/A,"Tue, 18 Mar 2025 06:04:00 +0300",https://www.alyaum.com/articles/6584534/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-86-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A7-%D9%81%D9%8A-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AC%D9%88%D9%8A%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9,N/A
شهداء ومصابون في سلسلة غارات جوية إسرائيلية على قطاع غزة,N/A,N/A,"Tue, 18 Mar 2025 04:40:00 +0300",https://www.alyaum.com/articles/6584531/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D9%85%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%D9%81%D9%8A-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AC%D9%88%D9%8A%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9,N/A
الإيسيسكو ترحب بقرار استئناف عضوية سوريا في منظمة التعاون الإسلامي,N/A,N/A,"Tue, 18 Mar 2025 04:37:00 +0300",https://www.alyaum.com/articles/6584530/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D9%84%D8%A5%D9%8A%D8%B3%D9%8A%D8%B3%D9%83%D9%88-%D8%AA%D8%B1%D8%AD%D8%A8-%D8%A8%D9%82%D8%B1%D8%A7%D8%B1-%D8%A7%D8%B3%D8%AA%D8%A6%D9%86%D8%A7%D9%81-%D8%B9%D8%B6%D9%88%D9%8A%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%81%D9%8A-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%88%D9%86-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A,N/A
مبعوث أوكرانيا يشيد بجهود دول الخليج العربية في دعم بلاده,N/A,N/A,"Tue, 18 Mar 2025 02:32:00 +0300",https://www.alyaum.com/articles/6584522/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%85%D8%A8%D8%B9%D9%88%D8%AB-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7-%D9%8A%D8%B4%D9%8A%D8%AF-%D8%A8%D8%AC%D9%87%D9%88%D8%AF-%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AF%D8%B9%D9%85-%D8%A8%D9%84%D8%A7%D8%AF%D9%87,N/A
بينهم أطفال.. قوات الاحتلال تعتقل 8 فلسطينيين في الضفة الغربية,N/A,N/A,"Mon, 17 Mar 2025 20:18:00 +0300",https://www.alyaum.com/articles/6584464/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%AA%D8%B9%D8%AA%D9%82%D9%84-8-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9,N/A
استشهاد ثلاثة فلسطينيين في قصف إسرائيلي على وسط وجنوب قطاع غزة,N/A,N/A,"Mon, 17 Mar 2025 14:07:00 +0300",https://www.alyaum.com/articles/6584418/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84%D9%89-%D9%88%D8%B3%D8%B7-%D9%88%D8%AC%D9%86%D9%88%D8%A8-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9,N/A
قوات الاحتلال الإسرائيلي تقتحم بلدتي العيسوية وسلواد في القدس,N/A,N/A,"Mon, 17 Mar 2025 06:40:00 +0300",https://www.alyaum.com/articles/6584364/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%AA%D9%82%D8%AA%D8%AD%D9%85-%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%88%D9%8A%D8%A9-%D9%88%D8%B3%D9%84%D9%88%D8%A7%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%AF%D8%B3,N/A
ارتفاع عدد الشهداء الفلسطينيين في غزة إلى 48.572 شهيدًا,N/A,N/A,"Sun, 16 Mar 2025 19:10:00 +0300",https://www.alyaum.com/articles/6584270/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B9%D8%AF%D8%AF-%D8%A7%D9%84%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D8%A5%D9%84%D9%89-48572-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7,N/A
كبيرة ومتنوعة.. عون يكشف عن التحديات التي يواجهها لبنان,N/A,N/A,"Sun, 16 Mar 2025 06:05:00 +0300",https://www.alyaum.com/articles/6584183/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%83%D8%A8%D9%8A%D8%B1%D8%A9%D9%88%D9%85%D8%AA%D9%86%D9%88%D8%B9%D8%A9-%D8%B9%D9%88%D9%86-%D9%8A%D9%83%D8%B4%D9%81-%D8%B9%D9%86-%D8%A7%D9%84%D8%AA%D8%AD%D8%AF%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%8A-%D9%8A%D9%88%D8%A7%D8%AC%D9%87%D9%87%D8%A7-%D9%84%D8%A8%D9%86%D8%A7%D9%86,N/A
معبر رفح البري يستقبل 35 مصابًا فلسطينيًا و44 مرافقًا,N/A,N/A,"Sat, 15 Mar 2025 23:35:00 +0300",https://www.alyaum.com/articles/6584148/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%85%D8%B9%D8%A8%D8%B1-%D8%B1%D9%81%D8%AD-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-35-%D9%85%D8%B5%D8%A7%D8%A8%D8%A7-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A7-%D9%8844-%D9%85%D8%B1%D8%A7%D9%81%D9%82%D8%A7,N/A
بينهم صحفيون ومصورون.. استشهاد 9 فلسطينيين في شمال قطاع غزة,N/A,N/A,"Sat, 15 Mar 2025 23:15:00 +0300",https://www.alyaum.com/articles/6584144/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B5%D8%AD%D9%81%D9%8A%D9%88%D9%86-%D9%88%D9%85%D8%B5%D9%88%D8%B1%D9%88%D9%86-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-9-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%B4%D9%85%D8%A7%D9%84-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9,N/A
الكويت.. زلزال بقوة 3.9 درجة يضرب جنوب غرب المناقيش,N/A,N/A,"Sat, 15 Mar 2025 20:43:00 +0300",https://www.alyaum.com/articles/6584120/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA-%D8%B2%D9%84%D8%B2%D8%A7%D9%84-%D8%A8%D9%82%D9%88%D8%A9-39-%D8%AF%D8%B1%D8%AC%D8%A9-%D9%8A%D8%B6%D8%B1%D8%A8-%D8%AC%D9%86%D9%88%D8%A8-%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%82%D9%8A%D8%B4,N/A
"شاهد | ""إفطار المطرية"".. أجواء احتفالية في أطول مائدة رمضانية بمصر",N/A,N/A,"Sat, 15 Mar 2025 20:31:00 +0300",https://www.alyaum.com/articles/6584117/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%B4%D8%A7%D9%87%D8%AF-%D8%A5%D9%81%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B7%D8%B1%D9%8A%D8%A9-%D8%A3%D8%AC%D9%88%D8%A7%D8%A1-%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D9%84%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A3%D8%B7%D9%88%D9%84-%D9%85%D8%A7%D8%A6%D8%AF%D8%A9-%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-%D8%A8%D9%85%D8%B5%D8%B1,N/A
سوريا تعلن إعادة تشغيل مطار حلب الدولي,N/A,N/A,"Sat, 15 Mar 2025 17:00:00 +0300",https://www.alyaum.com/articles/6584098/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%AA%D8%B9%D9%84%D9%86-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D9%85%D8%B7%D8%A7%D8%B1-%D8%AD%D9%84%D8%A8-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A,N/A
بعمق 25.58 كيلومترًا.. مصر تسجل هزة أرضية بقوة 4.6 درجة,N/A,N/A,"Sat, 15 Mar 2025 00:08:00 +0300",https://www.alyaum.com/articles/6584016/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A8%D8%B9%D9%85%D9%82-2558-%D9%83%D9%8A%D9%84%D9%88%D9%85%D8%AA%D8%B1%D8%A7-%D9%85%D8%B5%D8%B1-%D8%AA%D8%B3%D8%AC%D9%84-%D9%87%D8%B2%D8%A9-%D8%A3%D8%B1%D8%B6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-46-%D8%AF%D8%B1%D8%AC%D8%A9,N/A
باكستان تطالب بمحاسبة إسرائيل على جرائم الحرب ضد الفلسطينيين,N/A,N/A,"Fri, 14 Mar 2025 04:53:00 +0300",https://www.alyaum.com/articles/6583926/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A8%D8%A7%D9%83%D8%B3%D8%AA%D8%A7%D9%86-%D8%AA%D8%B7%D8%A7%D9%84%D8%A8-%D8%A8%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%AC%D8%B1%D8%A7%D8%A6%D9%85-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B6%D8%AF-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86,N/A
لمدة 5 سنوات.. سوريا تقر إعلانًا دستوريًا لإدارة المرحلة الانتقالية,N/A,N/A,"Fri, 14 Mar 2025 03:19:00 +0300",https://www.alyaum.com/articles/6583920/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%84%D9%85%D8%AF%D8%A9-5-%D8%B3%D9%86%D9%88%D8%A7%D8%AA-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%AA%D9%82%D8%B1-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7-%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A7-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D9%84%D9%8A%D8%A9,N/A
استشهاد طفل فلسطيني في غارة لمسيرة إسرائيلية شرق مدينة غزة,N/A,N/A,"Fri, 14 Mar 2025 03:18:00 +0300",https://www.alyaum.com/articles/6583919/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B7%D9%81%D9%84-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D9%84%D9%85%D8%B3%D9%8A%D8%B1%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B4%D8%B1%D9%82-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%BA%D8%B2%D8%A9,N/A
فلسطين ترحّب بتقرير أممي يوثق ارتكاب الاحتلال جرائم إبادة جماعية,N/A,N/A,"Fri, 14 Mar 2025 00:06:00 +0300",https://www.alyaum.com/articles/6583892/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86-%D8%AA%D8%B1%D8%AD%D8%A8-%D8%A8%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%A3%D9%85%D9%85%D9%8A-%D9%8A%D9%88%D8%AB%D9%82-%D8%A7%D8%B1%D8%AA%D9%83%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%AC%D8%B1%D8%A7%D8%A6%D9%85-%D8%A5%D8%A8%D8%A7%D8%AF%D8%A9-%D8%AC%D9%85%D8%A7%D8%B9%D9%8A%D8%A9,N/A
"الصحة الفلسطينية: ارتفاع شهداء العدوان على غزة إلى 48,524",N/A,N/A,"Thu, 13 Mar 2025 23:35:00 +0300",https://www.alyaum.com/articles/6583888/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9-%D8%A5%D9%84%D9%89-48524,N/A
لبنان يعيّن قائدا جديدا للجيش ويقر تطويع 4500 جندي,N/A,N/A,"Thu, 13 Mar 2025 22:15:00 +0300",https://www.alyaum.com/articles/6583869/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%8A%D8%B9%D9%8A%D9%86-%D9%82%D8%A7%D8%A6%D8%AF%D8%A7-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A7-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D9%88%D9%8A%D9%82%D8%B1-%D8%AA%D8%B7%D9%88%D9%8A%D8%B9-4500-%D8%AC%D9%86%D8%AF%D9%8A,N/A
مصر.. وفاة 8 وإصابة 12 في حادث تصادم قطار بحافلة في الإسماعيلية,N/A,N/A,"Thu, 13 Mar 2025 19:26:00 +0300",https://www.alyaum.com/articles/6583827/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%85%D8%B5%D8%B1-%D9%88%D9%81%D8%A7%D8%A9-8-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-12-%D9%81%D9%8A-%D8%AD%D8%A7%D8%AF%D8%AB-%D8%AA%D8%B5%D8%A7%D8%AF%D9%85-%D9%82%D8%B7%D8%A7%D8%B1-%D8%A8%D8%AD%D8%A7%D9%81%D9%84%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A5%D8%B3%D9%85%D8%A7%D8%B9%D9%8A%D9%84%D9%8A%D8%A9,N/A
لجنة الإعلان الدستوري السوري: المرحلة الانتقالية 5 سنوات,N/A,N/A,"Thu, 13 Mar 2025 14:55:00 +0300",https://www.alyaum.com/articles/6583791/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D9%84%D9%8A%D8%A9-5-%D8%B3%D9%86%D9%88%D8%A7%D8%AA,N/A
قوات الاحتلال تعتقل 18 فلسطينيًا من الضفة الغربية,N/A,N/A,"Thu, 13 Mar 2025 11:33:00 +0300",https://www.alyaum.com/articles/6583762/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%AA%D8%B9%D8%AA%D9%82%D9%84-18-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9,N/A
مقاومة الجدار: الاحتلال يستهدف حرمان الفلسطينيين من أراضي الأغوار,N/A,N/A,"Thu, 13 Mar 2025 11:25:00 +0300",https://www.alyaum.com/articles/6583760/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%AD%D8%B1%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%A7%D9%84%D8%A3%D8%BA%D9%88%D8%A7%D8%B1,N/A
الأمم المتحدة: قطاع غزة محروم من الطعام والماء والخدمات الصحية,N/A,N/A,"Thu, 13 Mar 2025 06:09:00 +0300",https://www.alyaum.com/articles/6583731/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A7%D9%84%D8%A3%D9%85%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D9%85%D8%AD%D8%B1%D9%88%D9%85-%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D8%B9%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D9%85%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9,N/A
برئاسة الشرع.. إعلان تشكيل مجلس الأمن القومي في سوريا,N/A,N/A,"Thu, 13 Mar 2025 04:29:00 +0300",https://www.alyaum.com/articles/6583723/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D8%A8%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%B4%D9%83%D9%8A%D9%84-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D9%82%D9%88%D9%85%D9%8A-%D9%81%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,N/A
مقررون أمميون: قرارات الاحتلال تستهدف تدمير الشعب الفلسطيني,N/A,N/A,"Thu, 13 Mar 2025 03:49:00 +0300",https://www.alyaum.com/articles/6583721/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8/%D9%85%D9%82%D8%B1%D8%B1%D9%88%D9%86-%D8%A3%D9%85%D9%85%D9%8A%D9%88%D9%86-%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%AA%D8%AF%D9%85%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A,N/A
"الرياض.. ""بازار ريف"" يواصل عروضه التراثية في أجواء رمضانية",N/A,N/A,"Thu, 20 Mar 2025 22:38:00 +0300",https://www.alyaum.com/articles/6585066/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%D8%B1%D9%8A%D9%81-%D9%8A%D9%88%D8%A7%D8%B5%D9%84-%D8%B9%D8%B1%D9%88%D8%B6%D9%87-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A3%D8%AC%D9%88%D8%A7%D8%A1-%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9,N/A
